dataset,seed,model,config_index,params_json,error,val_macro_f1,val_accuracy,val_brier,val_ece,val_fit_time_sec
banknote-authentication,23,HistGradientBoosting,3,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9777795733678086,0.9781818181818182,0.037889123052173214,0.010824254300658288,0.199298832914792
banknote-authentication,23,HistGradientBoosting,4,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9777795733678086,0.9781818181818182,0.0369934820765942,0.011601959734129327,0.2553459999617189
banknote-authentication,23,HistGradientBoosting,5,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9777795733678086,0.9781818181818182,0.03680057949255929,0.009522950294642694,0.6531493340153247
banknote-authentication,23,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9852150537634408,0.9854545454545455,0.025265928713539307,0.04662275586013968,0.646702624973841
banknote-authentication,23,HistGradientBoosting,7,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9889215646779197,0.9890909090909091,0.014430762329908763,0.013666690239408396,0.4030618329998106
banknote-authentication,23,HistGradientBoosting,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9777795733678086,0.9781818181818182,0.0369220450997234,0.024098394328503414,0.3557422080775723
banknote-authentication,23,HistGradientBoosting,9,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9777795733678086,0.9781818181818182,0.03668972038521312,0.009323798326621759,0.4242056669900194
banknote-authentication,23,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9889215646779197,0.9890909090909091,0.016187712892252966,0.016494930741297723,0.785918791894801
banknote-authentication,23,HistGradientBoosting,11,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9852150537634408,0.9854545454545455,0.025180270565718896,0.04660933025406876,0.6679250829620287
banknote-authentication,23,HistGradientBoosting,12,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9852150537634408,0.9854545454545455,0.025180270565718896,0.04660933025406876,0.5584311670390889
banknote-authentication,23,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,1.0,1.0,0.01369382272890131,0.04082044521348437,0.15639283403288573
banknote-authentication,23,MLP,2,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.9889766304565679,0.9890909090909091,0.021988915426208115,0.04561648859705417,0.06601487495936453
banknote-authentication,23,MLP,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,1.0,1.0,0.010412682273271391,0.029577650322760836,0.0900157920550555
banknote-authentication,23,MLP,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.9779364569961488,0.9781818181818182,0.040876384909507985,0.08955392982078406,0.19624425005167723
banknote-authentication,23,MLP,5,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.9742388758782201,0.9745454545454545,0.08015292165085737,0.13231611014085895,0.07072008296381682
banknote-authentication,23,MLP,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.9409681227863046,0.9418181818181818,0.12206179124616824,0.1525265254007617,0.08158350002486259
banknote-authentication,23,MLP,7,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,1.0,1.0,0.010371326680130064,0.029474064142581517,0.09444908308796585
banknote-authentication,23,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.3574766355140187,0.5563636363636364,0.5706771570471205,0.15835020145038323,0.02155999990645796
banknote-authentication,23,MLP,9,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9742388758782201,0.9745454545454545,0.09171919247707991,0.15081230859660905,0.13481212500482798
banknote-authentication,23,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",,0.9889766304565679,0.9890909090909091,0.011331076040022217,0.028808368680551547,0.06633295794017613
banknote-authentication,23,MLP,11,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.9889766304565679,0.9890909090909091,0.021988578590937585,0.04560849558584326,0.08722491597291082
banknote-authentication,23,MLP,12,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.3574766355140187,0.5563636363636364,0.5706771567393742,0.1583502009740372,0.02295254194177687
banknote-authentication,31,Logistic Regression,1,"{""C"": 0.2, ""class_weight"": null}",,0.9889766304565679,0.9890909090909091,0.033758278471751245,0.0644584418339935,0.002463625045493245
banknote-authentication,31,Logistic Regression,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.9889766304565679,0.9890909090909091,0.01951694835003418,0.031666616327640236,0.0024500840809196234
banknote-authentication,31,Logistic Regression,3,"{""C"": 0.01, ""class_weight"": null}",,0.9327445652173914,0.9345454545454546,0.1795654428463138,0.20056723641060978,0.0018643341027200222
banknote-authentication,31,Logistic Regression,4,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.9889766304565679,0.9890909090909091,0.012049936668523893,0.02145903361005303,0.00248599995393306
banknote-authentication,31,Logistic Regression,5,"{""C"": 1.0, ""class_weight"": null}",,0.9889766304565679,0.9890909090909091,0.019060710642074038,0.031288888704678525,0.002010041964240372
banknote-authentication,31,Logistic Regression,6,"{""C"": 20.0, ""class_weight"": null}",,0.9926336654880532,0.9927272727272727,0.0082552689462935,0.014594004207837795,0.0022767920745536685
banknote-authentication,31,Logistic Regression,7,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.9409681227863046,0.9418181818181818,0.17834140203609308,0.21707293283767978,0.00255987502168864
banknote-authentication,31,Logistic Regression,8,"{""C"": 0.05, ""class_weight"": null}",,0.9779009964641594,0.9781818181818182,0.07119322840517625,0.12405750766569715,0.0021394999930635095
banknote-authentication,31,Logistic Regression,9,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.9889766304565679,0.9890909090909091,0.03367456041070056,0.06410075889360964,0.002359582926146686
banknote-authentication,31,Logistic Regression,10,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.9963198394111743,0.9963636363636363,0.008297070711617447,0.011176625554393001,0.00246545800473541
banknote-authentication,31,Logistic Regression,11,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.9852909713307659,0.9854545454545455,0.07027363513170655,0.130194235099426,0.0021271249279379845
banknote-authentication,31,Logistic Regression,12,"{""C"": 5.0, ""class_weight"": null}",,0.9889766304565679,0.9890909090909091,0.011735135544143026,0.022187273881927715,0.0021513750543817878
banknote-authentication,31,Random Forest,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9963137223361618,0.9963636363636363,0.016223746848727794,0.036959676544020666,0.1643423750065267
banknote-authentication,31,Random Forest,2,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9963137223361618,0.9963636363636363,0.016223746848727794,0.036959676544020666,0.16118020797148347
banknote-authentication,31,Random Forest,3,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,1.0,1.0,0.009391665280392742,0.0270643290043292,0.162796291988343
banknote-authentication,31,Random Forest,4,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,1.0,1.0,0.00757139393939394,0.022278787878787835,0.15483941696584225
banknote-authentication,31,Random Forest,5,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9963137223361618,0.9963636363636363,0.016223746848727794,0.036959676544020666,0.16192225005943328
banknote-authentication,31,Random Forest,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,1.0,1.0,0.00757139393939394,0.022278787878787835,0.16150570893660188
banknote-authentication,31,Random Forest,7,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,1.0,1.0,0.00757139393939394,0.022278787878787835,0.15130395803134888
banknote-authentication,31,Random Forest,8,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9963137223361618,0.9963636363636363,0.016223746848727794,0.036959676544020666,0.15210508299060166
banknote-authentication,31,Random Forest,9,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,1.0,1.0,0.00757139393939394,0.022278787878787835,0.15044916700571775
banknote-authentication,31,Random Forest,10,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,1.0,1.0,0.00757139393939394,0.022278787878787835,0.1612850830424577
banknote-authentication,31,Random Forest,11,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,1.0,1.0,0.00939166528039274,0.02706432900432919,0.16323683294467628
banknote-authentication,31,Random Forest,12,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9963137223361618,0.9963636363636363,0.016223746848727794,0.036959676544020666,0.16504204203374684
banknote-authentication,31,Extra Trees,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,1.0,1.0,0.02060087679492281,0.07529758917772476,0.11420729092787951
